"prov";"comune";"id_sito";"codice_regionale";"codice_provinciale";"cause";"interventi";"coord_x";"coord_y";"data_agg";"stato_procedimento"
"TORINO";"CARIGNANO";"2596";"01-02596";"TO-00847";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"395557,0";"4973240,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CARMAGNOLA";"645";"01-00645";"TO-00072";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA PERMANENTE";"400024,0";"4967874,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CARMAGNOLA";"757";"01-00757";"TO-00111";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"399243,0";"4967366,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CARMAGNOLA";"1440";"01-01440";"TO-00296";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"398142,0";"4964194,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CARMAGNOLA";"1663";"01-01663";"TO-00423";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"400265,0";"4967929,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"CARMAGNOLA";"1664";"01-01664";"TO-00424";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"400062,0";"4967508,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"CARMAGNOLA";"1872";"01-01872";"TO-00528";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"400997,0";"4969675,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CARMAGNOLA";"2048";"01-02048";"TO-00607";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"399640,0";"4966290,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"CARMAGNOLA";"2302";"01-02302";"TO-00710";"";"VERIFICA IN CORSO";"400243,0";"4966967,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CARMAGNOLA";"2399";"01-02399";"TO-00753";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"399275,0";"4967206,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CARMAGNOLA";"2992";"01-02992";"TO-00989";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"399708,0";"4965829,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CASCINETTE D'IVREA";"1604";"01-01604";"TO-00382";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"414503,0";"5037272,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CASELLE TORINESE";"825";"01-00825";"TO-00128";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Incidenti a pipe line; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"392242,0";"5004773,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CASELLE TORINESE";"1216";"01-01216";"TO-00193";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"398184,0";"5000597,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"CASELLE TORINESE";"2999";"01-02999";"TO-00992";"Sversamenti incidentali su suolo e acque; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"393838,0";"5003174,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CASTELLAMONTE";"1576";"01-01576";"TO-00356";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"400066,0";"5026868,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CASTELLAMONTE";"1801";"01-01801";"TO-00484";"Incidenti a pipe line";"VERIFICA IN CORSO";"399110,0";"5026358,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CASTELLAMONTE";"2281";"01-02281";"TO-00702";"";"VERIFICA IN CORSO";"400605,0";"5030196,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CASTELLAMONTE";"2621";"01-02621";"TO-00868";"";"VERIFICA IN CORSO";"398847,0";"5026230,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CASTIGLIONE TORINESE";"1499";"01-01499";"TO-00318";"";"VERIFICA IN CORSO";"404749,0";"4998061,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CASTIGLIONE TORINESE";"2311";"01-02311";"TO-00713";"";"BONIFICA E RIPRISTINO AMBIENTALE";"407011,0";"4997341,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CAVAGNOLO";"1996";"01-01996";"TO-00590";"";"VERIFICA IN CORSO";"424925,0";"5000519,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CAVAGNOLO";"1997";"01-01997";"TO-00591";"";"VERIFICA IN CORSO";"424784,0";"5001020,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CESANA TORINESE";"1347";"01-01347";"TO-00255";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"326907,0";"4979969,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIALAMBERTO";"1922";"01-01922";"TO-00556";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"371405,0";"5023971,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIERI";"566";"01-00566";"TO-00048";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"406375,0";"4985874,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIERI";"1230";"01-01230";"TO-00197";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"407906,0";"4984506,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIERI";"1895";"01-01895";"TO-00539";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"407074,0";"4984985,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIERI";"2462";"01-02462";"TO-00782";"";"VERIFICA IN CORSO";"406658,0";"4985764,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIERI";"2604";"01-02604";"TO-00855";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"408389,0";"4979900,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIERI";"2712";"01-02712";"TO-00917";"";"VERIFICA IN CORSO";"408753,0";"4983843,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIERI";"3027";"01-03027";"TO-00995";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"407509,0";"4984017,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIERI";"3028";"01-03028";"TO-00996";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"408024,0";"4985755,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIVASSO";"751";"01-00751";"TO-00108";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA; MESSA IN SICUREZZA OPERATIVA";"410000,0";"5003802,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIVASSO";"1255";"01-01255";"TO-00210";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"413474,0";"5003964,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"CHIVASSO";"1356";"01-01356";"TO-00262";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"411960,0";"5007753,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIVASSO";"1976";"01-01976";"TO-00580";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"411878,0";"5004778,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"CHIVASSO";"2051";"01-02051";"TO-00609";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"413538,0";"5005219,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIVASSO";"2365";"01-02365";"TO-00740";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"414445,0";"5006091,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIVASSO";"2469";"01-02469";"TO-00787";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"410258,0";"5005657,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"CHIVASSO";"2489";"01-02489";"TO-00795";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"409800,0";"5005244,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"CHIVASSO";"2492";"01-02492";"TO-00797";"Eventi accidentali";"VERIFICA IN CORSO";"415819,0";"5004534,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CHIVASSO";"3029";"01-03029";"TO-00997";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"414307,0";"5006255,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"24";"01-00024";"TO-00004";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"388981,0";"5008740,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"379";"01-00379";"TO-00016";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"388843,0";"5008635,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"464";"01-00464";"TO-00026";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"388873,0";"5008742,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"1262";"01-01262";"TO-00216";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"388811,0";"5008798,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"1420";"01-01420";"TO-00286";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"389431,0";"5009564,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"1467";"01-01467";"TO-00307";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"390051,0";"5010529,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"1574";"01-01574";"TO-00354";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"390993,0";"5007183,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"2256";"01-02256";"TO-00690";"";"VERIFICA IN CORSO";"390357,0";"5009464,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"2530";"01-02530";"TO-00820";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"391162,0";"5007323,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"CIRIE'";"2558";"01-02558";"TO-00828";"";"VERIFICA IN CORSO";"390490,0";"5008668,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CIRIE'";"2662";"01-02662";"TO-00893";"";"BONIFICA E RIPRISTINO AMBIENTALE";"390148,0";"5009031,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"COLLEGNO";"445";"01-00445";"TO-00024";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"390370,0";"4992815,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"COLLEGNO";"683";"01-00683";"TO-00088";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"390360,0";"4992564,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"COLLEGNO";"1306";"01-01306";"TO-00238";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"389773,0";"4995751,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"COLLEGNO";"1514";"01-01514";"TO-00323";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"388041,0";"4992268,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"COLLEGNO";"1900";"01-01900";"TO-00541";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"389348,0";"4992491,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"COLLEGNO";"1901";"01-01901";"TO-00542";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"389255,0";"4992375,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"COLLEGNO";"2465";"01-02465";"TO-00785";"";"BONIFICA E RIPRISTINO AMBIENTALE";"390005,0";"4992509,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"COLLEGNO";"2922";"01-02922";"TO-00963";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"388443,0";"4992468,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"COLLERETTO GIACOSA";"1865";"01-01865";"TO-00523";"";"VERIFICA IN CORSO";"407967,0";"5032579,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"COLLERETTO GIACOSA";"2486";"01-02486";"TO-00793";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"406907,0";"5032362,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CONDOVE";"2524";"01-02524";"TO-00816";"";"VERIFICA IN CORSO";"367306,0";"4996946,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CONDOVE";"2537";"01-02537";"TO-00822";"";"VERIFICA IN CORSO";"367503,0";"4996847,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"CUORGNE'";"2400";"01-02400";"TO-00754";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"394316,0";"5027102,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"DRUENTO";"2007";"01-02007";"TO-00595";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"388169,0";"4998569,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"FAVRIA";"812";"01-00812";"TO-00125";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"397669,0";"5021126,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"FAVRIA";"1700";"01-01700";"TO-00441";"";"MESSA IN SICUREZZA PERMANENTE";"397364,0";"5021056,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"FORNO CANAVESE";"637";"01-00637";"TO-00070";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"390121,0";"5021732,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"FORNO CANAVESE";"1562";"01-01562";"TO-00345";"Incidenti a pipe line";"VERIFICA IN CORSO";"390157,0";"5021538,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"FROSSASCO";"738";"01-00738";"TO-00104";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"371045,0";"4976595,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"FROSSASCO";"1033";"01-01033";"TO-00147";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"371174,0";"4975994,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GASSINO TORINESE";"1253";"01-01253";"TO-00208";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA PERMANENTE";"408624,0";"4999204,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GASSINO TORINESE";"2554";"01-02554";"TO-00826";"";"BONIFICA E RIPRISTINO AMBIENTALE";"407376,0";"4997716,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GERMAGNANO";"1444";"01-01444";"TO-00300";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"379751,0";"5012697,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GIAGLIONE";"1229";"01-01229";"TO-00196";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"340492,0";"5000399,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GIAVENO";"1184";"01-01184";"TO-00179";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"370719,0";"4989689,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GIAVENO";"2301";"01-02301";"TO-00709";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"371023,0";"4988840,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GIVOLETTO";"850";"01-00850";"TO-00136";"";"VERIFICA IN CORSO";"384266,0";"5000609,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GIVOLETTO";"2660";"01-02660";"TO-00892";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"383448,0";"5000834,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GRUGLIASCO";"338";"01-00338";"TO-00012";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE; BONIFICA E RIPRISTINO AMBIENTALE";"389491,0";"4988846,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GRUGLIASCO";"1307";"01-01307";"TO-00239";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"389218,0";"4990790,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GRUGLIASCO";"1322";"01-01322";"TO-00246";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"389238,0";"4990853,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"GRUGLIASCO";"1370";"01-01370";"TO-00270";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"389308,0";"4990969,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"GRUGLIASCO";"2166";"01-02166";"TO-00647";"Eventi accidentali";"VERIFICA IN CORSO";"391368,0";"4990089,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GRUGLIASCO";"2334";"01-02334";"TO-00723";"";"VERIFICA IN CORSO";"389436,0";"4989944,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GRUGLIASCO";"2412";"01-02412";"TO-00762";"";"BONIFICA E RIPRISTINO AMBIENTALE";"388942,0";"4990353,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"GRUGLIASCO";"2498";"01-02498";"TO-00801";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA OPERATIVA";"388134,0";"4991181,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GRUGLIASCO";"2829";"01-02829";"TO-00949";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"388883,0";"4990365,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"GRUGLIASCO";"2943";"01-02943";"TO-00971";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"390389,0";"4988213,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"IVREA";"185";"01-00185";"TO-00009";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"415174,0";"5035757,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"IVREA";"1030";"01-01030";"TO-00144";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"412242,0";"5033083,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"IVREA";"1318";"01-01318";"TO-00243";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"412181,0";"5034679,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"IVREA";"1379";"01-01379";"TO-00277";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA PERMANENTE";"412038,0";"5034603,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"IVREA";"1447";"01-01447";"TO-00301";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"411083,0";"5034130,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"IVREA";"1465";"01-01465";"TO-00305";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"412713,0";"5035683,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"IVREA";"1601";"01-01601";"TO-00379";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"413536,0";"5035604,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"IVREA";"2624";"01-02624";"TO-00871";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"412548,0";"5035165,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LA CASSA";"2264";"01-02264";"TO-00693";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"383873,0";"5002758,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"LA LOGGIA";"792";"01-00792";"TO-00117";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"395355,0";"4979870,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"LA LOGGIA";"1181";"01-01181";"TO-00176";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"396889,0";"4980282,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LANZO TORINESE";"2495";"01-02495";"TO-00800";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"381029,0";"5014407,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LAURIANO";"2456";"01-02456";"TO-00780";"";"VERIFICA IN CORSO";"421224,0";"5001630,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LEINI'";"393";"01-00393";"TO-00019";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"398882,0";"5002278,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LEINI'";"868";"01-00868";"TO-00141";"Incendi";"MESSA IN SICUREZZA PERMANENTE";"401346,0";"5001543,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LEINI'";"1438";"01-01438";"TO-00295";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA OPERATIVA";"400693,0";"5000862,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LEINI'";"1855";"01-01855";"TO-00516";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"398740,0";"5002276,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LEINI'";"1914";"01-01914";"TO-00552";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Incidenti a pipe line";"VERIFICA IN CORSO";"399322,0";"5001622,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LEINI'";"2484";"01-02484";"TO-00792";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"399026,0";"5003686,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"LEINI'";"2942";"01-02942";"TO-00970";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"399786,0";"5005361,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
